ID_PRUEBA,C,F,T_TOTAL,T_POR_ACCESO
48,20,460,25240.000000,5.486957
48,20,1638,112864.000000,6.890354
48,20,4915,415084.000000,8.445249
48,20,19660,2256134.000000,11.475758
48,20,29491,10291521.000000,34.897158
48,20,78643,23436582.000000,29.801231
48,20,157286,44960847.000000,28.585409
48,40,76,4220.000000,5.552632
48,40,230,15531.000000,6.752609
48,40,819,56228.000000,6.865446
48,40,2457,257268.000000,10.470818
48,40,9830,931879.000000,9.479949
48,40,14745,1948408.000000,13.214025
48,40,39321,10213758.000000,25.975326
48,40,78643,16132029.000000,20.512988
49,4,768,42316.000000,5.509896
49,4,2304,133908.000000,5.811979
49,4,8192,529100.000000,6.458740
49,4,24576,2145007.000000,8.728056
49,4,98304,26684172.000000,27.144543
49,4,147456,38666725.000000,26.222551
49,4,393216,141920860.000000,36.092341
49,4,786432,341603658.000000,43.437151
49,8,384,21048.000000,5.481250
49,8,1152,119750.000000,10.394965
49,8,4096,265468.000000,6.481152
49,8,12288,4074766.000000,33.160531
49,8,49152,6747852.000000,13.728540
49,8,73728,23403528.000000,31.743066
49,8,196608,67763885.000000,34.466494
49,8,393216,159998374.000000,40.689691
49,20,153,8454.000000,5.525490
49,20,460,26050.000000,5.663043
49,20,1638,109394.000000,6.678510
49,20,4915,461600.000000,9.391658
49,20,19660,4472884.000000,22.751190
49,20,29491,8560006.000000,29.025825
49,20,78643,19973269.000000,25.397389
49,20,157286,47605687.000000,30.266958
49,40,76,4226.000000,5.560526
49,40,230,12644.000000,5.497391
49,40,819,45768.000000,5.588278
49,40,2457,256948.000000,10.457794
49,40,9830,2280655.000000,23.200966
49,40,14745,3071162.000000,20.828498
49,40,39321,8393021.000000,21.344882
49,40,78643,15549313.000000,19.772024
50,4,768,42240.000000,5.500000
50,4,2304,127478.000000,5.532899
50,4,8192,533944.000000,6.517871
50,4,24576,2747865.000000,11.181091
50,4,98304,27043645.000000,27.510218
50,4,147456,42056246.000000,28.521217
50,4,393216,159754657.000000,40.627710
50,4,786432,353354931.000000,44.931403
50,8,384,21022.000000,5.474479
50,8,1152,67046.000000,5.819965
50,8,4096,263570.000000,6.434814
50,8,12288,974016.000000,7.926563
50,8,49152,9370946.000000,19.065238
50,8,73728,15476328.000000,20.991113
50,8,196608,84810585.000000,43.136894
50,8,393216,160571869.000000,40.835538
50,20,153,8434.000000,5.512418
50,20,460,25870.000000,5.623913
50,20,1638,82208.000000,5.018803
50,20,4915,492998.000000,10.030478
50,20,19660,2022670.000000,10.288250
50,20,29491,7521189.000000,25.503337
50,20,78643,16149258.000000,20.534896
50,20,157286,44082708.000000,28.027102
50,40,76,3668.000000,4.826316
50,40,230,12640.000000,5.495652
50,40,819,47796.000000,5.835897
50,40,2457,229904.000000,9.357102
50,40,9830,4821399.000000,49.047803
50,40,14745,3460867.000000,23.471462
50,40,39321,11454056.000000,29.129615
50,40,78643,18056889.000000,22.960580
51,4,768,42072.000000,5.478125
51,4,2304,127220.000000,5.521701
51,4,8192,538424.000000,6.572559
51,4,24576,4087643.000000,16.632662
51,4,98304,21249235.000000,21.615840
51,4,147456,49455752.000000,33.539328
51,4,393216,159573494.000000,40.581638
51,4,786432,350687974.000000,44.592282
51,8,384,21042.000000,5.479687
51,8,1152,73872.000000,6.412500
51,8,4096,255536.000000,6.238672
51,8,12288,1255931.000000,10.220793
51,8,49152,1263238.000000,2.570064
51,8,73728,17791274.000000,24.130960
51,8,196608,65628327.000000,33.380293
51,8,393216,153528170.000000,39.044233
51,20,153,8374.000000,5.473203
51,20,460,25628.000000,5.571304
51,20,1638,112509.000000,6.868681
51,20,4915,567462.000000,11.545514
51,20,19660,2249723.000000,11.443149
51,20,29491,3680992.000000,12.481747
51,20,78643,18641102.000000,23.703447
51,20,157286,57432551.000000,36.514725
51,40,76,4190.000000,5.513158
51,40,230,12632.000000,5.492174
51,40,819,49038.000000,5.987546
51,40,2457,273613.000000,11.136060
51,40,9830,1046228.000000,10.643215
51,40,14745,3010445.000000,20.416718
51,40,39321,10272374.000000,26.124397
51,40,78643,23327957.000000,29.663107
52,4,768,45572.000000,5.933854
52,4,2304,126590.000000,5.494358
52,4,8192,632700.000000,7.723389
52,4,24576,2972481.000000,12.095056
52,4,98304,23787145.000000,24.197535
52,4,147456,41037849.000000,27.830573
52,4,393216,151591261.000000,38.551651
52,4,786432,339974894.000000,43.230043
52,8,384,20992.000000,5.466667
52,8,1152,63740.000000,5.532986
52,8,4096,338814.000000,8.271826
52,8,12288,1012924.000000,8.243197
52,8,49152,13494758.000000,27.455155
52,8,73728,46038725.000000,62.444017
52,8,196608,62356068.000000,31.715936
52,8,393216,157903093.000000,40.156833
52,20,153,74878.000000,48.939869
52,20,460,32098.000000,6.977826
52,20,1638,116118.000000,7.089011
52,20,4915,369304.000000,7.513815
52,20,19660,19697660.000000,100.191556
52,20,29491,192.000000,0.000651
52,20,78643,23107764.000000,29.383116
52,20,157286,58114969.000000,36.948596
52,40,76,4198.000000,5.523684
52,40,230,12610.000000,5.482609
52,40,819,47554.000000,5.806349
52,40,2457,245608.000000,9.996256
52,40,9830,5292227.000000,53.837508
52,40,14745,7933840.000000,53.806985
52,40,39321,10644271.000000,27.070194
52,40,78643,8353852.000000,10.622499
53,4,768,42174.000000,5.491406
53,4,2304,168345.000000,7.306641
53,4,8192,600608.000000,7.331641
53,4,24576,2563228.000000,10.429801
53,4,98304,20254194.000000,20.603632
53,4,147456,37786051.000000,25.625306
53,4,393216,159034088.000000,40.444460
53,4,786432,339146975.000000,43.124768
53,8,384,19256.000000,5.014583
53,8,1152,69380.000000,6.022569
53,8,4096,362059.000000,8.839331
53,8,12288,978065.000000,7.959513
53,8,49152,7519632.000000,15.298730
53,8,73728,30682049.000000,41.615192
53,8,196608,58638941.000000,29.825308
53,8,393216,160635666.000000,40.851762
53,20,153,7728.000000,5.050980
53,20,460,26004.000000,5.653043
53,20,1638,104672.000000,6.390232
53,20,4915,888911.000000,18.085677
53,20,19660,2096675.000000,10.664674
53,20,29491,4128229.000000,13.998267
53,20,78643,19048150.000000,24.221037
53,20,157286,61609035.000000,39.170069
53,40,76,4220.000000,5.552632
53,40,230,14344.000000,6.236522
53,40,819,52140.000000,6.366300
53,40,2457,259280.000000,10.552707
53,40,9830,1080471.000000,10.991567
53,40,14745,1799290.000000,12.202713
53,40,39321,13864285.000000,35.259238
53,40,78643,21875412.000000,27.816096
54,4,768,41976.000000,5.465625
54,4,2304,138060.000000,5.992188
54,4,8192,545390.000000,6.657593
54,4,24576,3505502.000000,14.263924
54,4,98304,20495982.000000,20.849591
54,4,147456,44242602.000000,30.003935
54,4,393216,158244177.000000,40.243575
54,4,786432,351491607.000000,44.694469
54,8,384,20956.000000,5.457292
54,8,1152,69812.000000,6.060069
54,8,4096,226928.000000,5.540234
54,8,12288,1092627.000000,8.891821
54,8,49152,13125408.000000,26.703711
54,8,73728,17189806.000000,23.315167
54,8,196608,66627388.000000,33.888442
54,8,393216,157447237.000000,40.040903
54,20,153,8410.000000,5.496732
54,20,460,26498.000000,5.760435
54,20,1638,107506.000000,6.563248
54,20,4915,1785180.000000,36.321058
54,20,19660,2105744.000000,10.710804
54,20,29491,7703151.000000,26.120345
54,20,78643,23381371.000000,29.731026
54,20,157286,60452444.000000,38.434727
54,40,76,4332.000000,5.700000
54,40,230,13996.000000,6.085217
54,40,819,53270.000000,6.504274
54,40,2457,221677.000000,9.022263
54,40,9830,1019512.000000,10.371434
54,40,14745,2711700.000000,18.390641
54,40,39321,15087347.000000,38.369693
54,40,78643,21369821.000000,27.173202
55,4,768,42624.000000,5.550000
55,4,2304,175078.000000,7.598872
55,4,8192,503525.000000,6.146545
55,4,24576,2964001.000000,12.060551
55,4,98304,19270697.000000,19.603167
55,4,147456,44939568.000000,30.476595
55,4,393216,158565138.000000,40.325200
55,4,786432,345767727.000000,43.966640
55,8,384,21024.000000,5.475000
55,8,1152,63500.000000,5.512153
55,8,4096,2794200.000000,68.217773
55,8,12288,1261973.000000,10.269963
55,8,49152,9949456.000000,20.242220
55,8,73728,28974828.000000,39.299626
55,8,196608,69035227.000000,35.113132
55,8,393216,152094180.000000,38.679550
55,20,153,8406.000000,5.494118
55,20,460,26916.000000,5.851304
55,20,1638,130974.000000,7.995971
55,20,4915,355157.000000,7.225982
55,20,19660,2183064.000000,11.104090
55,20,29491,16981720.000000,57.582720
55,20,78643,22808879.000000,29.003063
55,20,157286,34858359.000000,22.162404
55,40,76,3862.000000,5.081579
55,40,230,16688.000000,7.255652
55,40,819,51052.000000,6.233455
55,40,2457,193686.000000,7.883028
55,40,9830,6437166.000000,65.484903
55,40,14745,9914140.000000,67.237301
55,40,39321,7967030.000000,20.261514
55,40,78643,30822832.000000,39.193357
56,4,768,43336.000000,5.642708
56,4,2304,131812.000000,5.721007
56,4,8192,518406.000000,6.328198
56,4,24576,2428163.000000,9.880221
56,4,98304,19704839.000000,20.044799
56,4,147456,37396067.000000,25.360831
56,4,393216,171708078.000000,43.667622
56,4,786432,359727197.000000,45.741678
56,8,384,20978.000000,5.463021
56,8,1152,67680.000000,5.875000
56,8,4096,257230.000000,6.280029
56,8,12288,1267050.000000,10.311279
56,8,49152,4500045.000000,9.155365
56,8,73728,21514617.000000,29.181067
56,8,196608,63131501.000000,32.110342
56,8,393216,145084757.000000,36.896962
56,20,153,8370.000000,5.470588
56,20,460,25746.000000,5.596957
56,20,1638,103628.000000,6.326496
56,20,4915,361487.000000,7.354771
56,20,19660,3487889.000000,17.741043
56,20,29491,6690546.000000,22.686738
56,20,78643,18160151.000000,23.091885
56,20,157286,50235634.000000,31.939037
56,40,76,4246.000000,5.586842
56,40,230,12664.000000,5.506087
56,40,819,46276.000000,5.650305
56,40,2457,210709.000000,8.575865
56,40,9830,984180.000000,10.012004
56,40,14745,1448471.000000,9.823472
56,40,39321,5533072.000000,14.071544
56,40,78643,22539190.000000,28.660135
57,4,768,42934.000000,5.590365
57,4,2304,128868.000000,5.593229
57,4,8192,504006.000000,6.152417
57,4,24576,2048541.000000,8.335535
57,4,98304,33563030.000000,34.142080
57,4,147456,39227347.000000,26.602747
57,4,393216,144053067.000000,36.634589
57,4,786432,350953048.000000,44.625988
57,8,384,21016.000000,5.472917
57,8,1152,64408.000000,5.590972
57,8,4096,263474.000000,6.432471
57,8,12288,944044.000000,7.682650
57,8,49152,7428193.000000,15.112697
57,8,73728,19836995.000000,26.905646
57,8,196608,53396082.000000,27.158652
57,8,393216,143959641.000000,36.610830
57,20,153,8440.000000,5.516340
57,20,460,26512.000000,5.763478
57,20,1638,109552.000000,6.688156
57,20,4915,408056.000000,8.302258
57,20,19660,2267979.000000,11.536007
57,20,29491,4022366.000000,13.639300
57,20,78643,21516018.000000,27.359101
57,20,157286,39852092.000000,25.337342
57,40,76,4230.000000,5.565789
57,40,230,12610.000000,5.482609
57,40,819,60258.000000,7.357509
57,40,2457,180729.000000,7.355678
57,40,9830,1061346.000000,10.797009
57,40,14745,1995327.000000,13.532228
57,40,39321,9862439.000000,25.081862
57,40,78643,23274987.000000,29.595752
58,4,768,42508.000000,5.534896
58,4,2304,126970.000000,5.510851
58,4,8192,1006718.000000,12.289038
58,4,24576,2194628.000000,8.929964
58,4,98304,23909585.000000,24.322088
58,4,147456,40629831.000000,27.553868
58,4,393216,159809182.000000,40.641577
58,4,786432,341238896.000000,43.390769
58,8,384,21054.000000,5.482812
58,8,1152,67086.000000,5.823437
58,8,4096,350704.000000,8.562109
58,8,12288,955873.000000,7.778914
58,8,49152,12716704.000000,25.872201
58,8,73728,18597278.000000,25.224173
58,8,196608,75496154.000000,38.399330
58,8,393216,160654242.000000,40.856487
58,20,153,8446.000000,5.520261
58,20,460,25286.000000,5.496957
58,20,1638,155619.000000,9.500549
58,20,4915,966086.000000,19.655870
58,20,19660,1499290.000000,7.626094
58,20,29491,11900177.000000,40.351894
58,20,78643,23211535.000000,29.515068
58,20,157286,70871835.000000,45.059214
58,40,76,5478.000000,7.207895
58,40,230,14110.000000,6.134783
58,40,819,49212.000000,6.008791
58,40,2457,170176.000000,6.926170
58,40,9830,1152684.000000,11.726185
58,40,14745,3935128.000000,26.687881
58,40,39321,8310937.000000,21.136128
58,40,78643,22384441.000000,28.463361
59,4,768,43018.000000,5.601302
59,4,2304,858383.000000,37.256207
59,4,8192,574739.000000,7.015857
59,4,24576,2253864.000000,9.170996
59,4,98304,22796157.000000,23.189450
59,4,147456,37963662.000000,25.745756
59,4,393216,161785933.000000,41.144290
59,4,786432,329401534.000000,41.885571
59,8,384,21048.000000,5.481250
59,8,1152,64998.000000,5.642188
59,8,4096,189916.000000,4.636621
59,8,12288,1141150.000000,9.286702
59,8,49152,8105605.000000,16.490896
59,8,73728,22393000.000000,30.372450
59,8,196608,70783634.000000,36.002418
59,8,393216,160272604.000000,40.759431
59,20,153,9098.000000,5.946405
59,20,460,166696.000000,36.238261
59,20,1638,242443.000000,14.801160
59,20,4915,366315.000000,7.453001
59,20,19660,6757281.000000,34.370707
59,20,29491,5876183.000000,19.925343
59,20,78643,24725650.000000,31.440370
59,20,157286,47917653.000000,30.465301
59,40,76,4228.000000,5.563158
59,40,230,14678.000000,6.381739
59,40,819,57230.000000,6.987790
59,40,2457,178318.000000,7.257550
59,40,9830,2019292.000000,20.542136
59,40,14745,1093753.000000,7.417789
59,40,39321,8059251.000000,20.496048
59,40,78643,22497394.000000,28.606989
60,4,768,42014.000000,5.470573
60,4,2304,128422.000000,5.573872
60,4,8192,550084.000000,6.714893
60,4,24576,2608596.000000,10.614404
60,4,98304,21878564.000000,22.256026
60,4,147456,40246915.000000,27.294186
60,4,393216,145382316.000000,36.972635
60,4,786432,370171831.000000,47.069782
60,8,384,21058.000000,5.483854
60,8,1152,66668.000000,5.787153
60,8,4096,277170.000000,6.766846
60,8,12288,911153.000000,7.414982
60,8,49152,9025112.000000,18.361637
60,8,73728,22087818.000000,29.958521
60,8,196608,60945494.000000,30.998481
60,8,393216,161570647.000000,41.089540
60,20,153,8508.000000,5.560784
60,20,460,25908.000000,5.632174
60,20,1638,103506.000000,6.319048
60,20,4915,926526.000000,18.850987
60,20,19660,2018276.000000,10.265900
60,20,29491,5320884.000000,18.042399
60,20,78643,21789182.000000,27.706448
60,20,157286,49687464.000000,31.590519
60,40,76,4226.000000,5.560526
60,40,230,12654.000000,5.501739
60,40,819,51662.000000,6.307937
60,40,2457,192202.000000,7.822629
60,40,9830,1973420.000000,20.075483
60,40,14745,2089155.000000,14.168566
60,40,39321,6911087.000000,17.576071
60,40,78643,32206292.000000,40.952522
61,4,768,41078.000000,5.348698
61,4,2304,128734.000000,5.587413
61,4,8192,510916.000000,6.236768
61,4,24576,3693807.000000,15.030139
61,4,98304,20760322.000000,21.118492
61,4,147456,38070164.000000,25.817982
61,4,393216,175256737.000000,44.570093
61,4,786432,346937859.000000,44.115430
61,8,384,21196.000000,5.519792
61,8,1152,74340.000000,6.453125
61,8,4096,267218.000000,6.523877
61,8,12288,889145.000000,7.235881
61,8,49152,9167194.000000,18.650704
61,8,73728,20472762.000000,27.767961
61,8,196608,66566299.000000,33.857371
61,8,393216,170244798.000000,43.295491
61,20,153,8358.000000,5.462745
61,20,460,25700.000000,5.586957
61,20,1638,102784.000000,6.274969
61,20,4915,361592.000000,7.356907
61,20,19660,2194874.000000,11.164161
61,20,29491,4363142.000000,14.794826
61,20,78643,22423211.000000,28.512660
61,20,157286,44399491.000000,28.228508
61,40,76,4442.000000,5.844737
61,40,230,12648.000000,5.499130
61,40,819,54678.000000,6.676190
61,40,2457,177773.000000,7.235368
61,40,9830,1031526.000000,10.493652
61,40,14745,2020326.000000,13.701770
61,40,39321,7098293.000000,18.052168
61,40,78643,16089276.000000,20.458624
62,4,768,42034.000000,5.473177
62,4,2304,147624.000000,6.407292
62,4,8192,498736.000000,6.088086
62,4,24576,5688843.000000,23.147961
62,4,98304,21784615.000000,22.160456
62,4,147456,31472078.000000,21.343369
62,4,393216,171598587.000000,43.639777
62,4,786432,357733307.000000,45.488142
62,8,384,21028.000000,5.476042
62,8,1152,72436.000000,6.287847
62,8,4096,261868.000000,6.393262
62,8,12288,1385084.000000,11.271842
62,8,49152,7489540.000000,15.237508
62,8,73728,15548811.000000,21.089425
62,8,196608,62270259.000000,31.672292
62,8,393216,158803189.000000,40.385739
62,20,153,8442.000000,5.517647
62,20,460,34098.000000,7.412609
62,20,1638,127954.000000,7.811600
62,20,4915,527662.000000,10.735748
62,20,19660,2202124.000000,11.201038
62,20,29491,11752881.000000,39.852433
62,20,78643,23750029.000000,30.199800
62,20,157286,47730169.000000,30.346101
62,40,76,4218.000000,5.550000
62,40,230,12908.000000,5.612174
62,40,819,55328.000000,6.755556
62,40,2457,226491.000000,9.218193
62,40,9830,1064637.000000,10.830488
62,40,14745,13040175.000000,88.437945
62,40,39321,7367070.000000,18.735714
62,40,78643,19788112.000000,25.161950
63,4,768,42040.000000,5.473958
63,4,2304,144566.000000,6.274566
63,4,8192,550842.000000,6.724146
63,4,24576,2559396.000000,10.414209
63,4,98304,21379647.000000,21.748502
63,4,147456,40137810.000000,27.220194
63,4,393216,162047651.000000,41.210849
63,4,786432,351360719.000000,44.677826
63,8,384,19292.000000,5.023958
63,8,1152,65342.000000,5.672049
63,8,4096,347310.000000,8.479248
63,8,12288,960068.000000,7.813053
63,8,49152,7795570.000000,15.860128
63,8,73728,19572862.000000,26.547393
63,8,196608,69500694.000000,35.349881
63,8,393216,159523700.000000,40.568975
63,20,153,8442.000000,5.517647
63,20,460,29894.000000,6.498696
63,20,1638,109766.000000,6.701221
63,20,4915,366161.000000,7.449868
63,20,19660,4071124.000000,20.707650
63,20,29491,8563398.000000,29.037327
63,20,78643,32250839.000000,41.009167
63,20,157286,50505307.000000,32.110491
63,40,76,4468.000000,5.878947
63,40,230,13052.000000,5.674783
63,40,819,50612.000000,6.179731
63,40,2457,183634.000000,7.473911
63,40,9830,922474.000000,9.384273
63,40,14745,4402357.000000,29.856609
63,40,39321,9394878.000000,23.892775
63,40,78643,23670320.000000,30.098445
64,4,768,42002.000000,5.469010
64,4,2304,132166.000000,5.736372
64,4,8192,534788.000000,6.528174
64,4,24576,2747998.000000,11.181632
64,4,98304,38984292.000000,39.656873
64,4,147456,22973094.000000,15.579626
64,4,393216,155830113.000000,39.629647
64,4,786432,343016075.000000,43.616749
64,8,384,18224.000000,4.745833
64,8,1152,65913.000000,5.721615
64,8,4096,349682.000000,8.537158
64,8,12288,926008.000000,7.535872
64,8,49152,7784237.000000,15.837071
64,8,73728,20449302.000000,27.736141
64,8,196608,61890278.000000,31.479023
64,8,393216,154125128.000000,39.196047
64,20,153,8508.000000,5.560784
64,20,460,28238.000000,6.138696
64,20,1638,111162.000000,6.786447
64,20,4915,518581.000000,10.550987
64,20,19660,2339888.000000,11.901770
64,20,29491,3776478.000000,12.805527
64,20,78643,19724648.000000,25.081251
64,20,157286,58783975.000000,37.373940
64,40,76,4288.000000,5.642105
64,40,230,15240.000000,6.626087
64,40,819,52570.000000,6.418803
64,40,2457,176204.000000,7.171510
64,40,9830,2255991.000000,22.950061
64,40,14745,2221346.000000,15.065080
64,40,39321,6248844.000000,15.891875
64,40,78643,15944215.000000,20.274169
65,4,768,36532.000000,4.756771
65,4,2304,126562.000000,5.493142
65,4,8192,499216.000000,6.093945
65,4,24576,2117933.000000,8.617891
65,4,98304,24675576.000000,25.101294
65,4,147456,38154004.000000,25.874840
65,4,393216,157528737.000000,40.061629
65,4,786432,363754079.000000,46.253723
65,8,384,21014.000000,5.472396
65,8,1152,100329.000000,8.709115
65,8,4096,264768.000000,6.464062
65,8,12288,1044541.000000,8.500496
65,8,49152,10177212.000000,20.705591
65,8,73728,27534114.000000,37.345532
65,8,196608,66759535.000000,33.955655
65,8,393216,159253243.000000,40.500194
65,20,153,8404.000000,5.492810
65,20,460,26158.000000,5.686522
65,20,1638,113479.000000,6.927900
65,20,4915,353946.000000,7.201343
65,20,19660,4114430.000000,20.927925
65,20,29491,3810380.000000,12.920484
65,20,78643,18944444.000000,24.089168
65,20,157286,50071098.000000,31.834428
65,40,76,4208.000000,5.536842
65,40,230,12654.000000,5.501739
65,40,819,46920.000000,5.728938
65,40,2457,178616.000000,7.269678
65,40,9830,1290710.000000,13.130315
65,40,14745,1608559.000000,10.909183
65,40,39321,9877064.000000,25.119056
65,40,78643,19688883.000000,25.035773
66,4,768,38554.000000,5.020052
66,4,2304,128216.000000,5.564931
66,4,8192,519554.000000,6.342212
66,4,24576,2489826.000000,10.131128
66,4,98304,18359790.000000,18.676544
66,4,147456,43657686.000000,29.607263
66,4,393216,151459255.000000,38.518080
66,4,786432,352786065.000000,44.859068
66,8,384,18214.000000,4.743229
66,8,1152,64514.000000,5.600174
66,8,4096,934996.000000,22.827051
66,8,12288,1062573.000000,8.647241
66,8,49152,7330908.000000,14.914771
66,8,73728,47451066.000000,64.359627
66,8,196608,49622260.000000,25.239187
66,8,393216,156610366.000000,39.828076
66,20,153,8368.000000,5.469281
66,20,460,25958.000000,5.643043
66,20,1638,64.000000,0.003907
66,20,4915,915910.000000,18.634995
66,20,19660,2671767.000000,13.589863
66,20,29491,8550921.000000,28.995019
66,20,78643,16350122.000000,20.790308
66,20,157286,47184903.000000,29.999430
66,40,76,4434.000000,5.834211
66,40,230,12706.000000,5.524348
66,40,819,58918.000000,7.193895
66,40,2457,195855.000000,7.971306
66,40,9830,611854.000000,6.224354
66,40,14745,4977293.000000,33.755802
66,40,39321,10392391.000000,26.429620
66,40,78643,15452664.000000,19.649128
67,4,768,45412.000000,5.913021
67,4,2304,162676.000000,7.060590
67,4,8192,823475.000000,10.052185
67,4,24576,2101025.000000,8.549093
67,4,98304,24112611.000000,24.528616
67,4,147456,34496676.000000,23.394556
67,4,393216,137185874.000000,34.888172
67,4,786432,347609962.000000,44.200892
67,8,384,21038.000000,5.478646
67,8,1152,71748.000000,6.228125
67,8,4096,232054.000000,5.665381
67,8,12288,1084196.000000,8.823210
67,8,49152,11979589.000000,24.372536
67,8,73728,22230094.000000,30.151495
67,8,196608,73577312.000000,37.423356
67,8,393216,150820850.000000,38.355726
67,20,153,9002.000000,5.883660
67,20,460,27682.000000,6.017826
67,20,1638,110652.000000,6.755311
67,20,4915,603234.000000,12.273327
67,20,19660,3117340.000000,15.856256
67,20,29491,5047559.000000,17.115591
67,20,78643,20007946.000000,25.441484
67,20,157286,62031035.000000,39.438370
67,40,76,4292.000000,5.647368
67,40,230,12640.000000,5.495652
67,40,819,45304.000000,5.531624
67,40,2457,172286.000000,7.012047
67,40,9830,1146567.000000,11.663957
67,40,14745,5591907.000000,37.924090
67,40,39321,11503638.000000,29.255711
67,40,78643,25901501.000000,32.935545
68,4,768,41992.000000,5.467708
68,4,2304,139882.000000,6.071267
68,4,8192,626520.000000,7.647949
68,4,24576,2107387.000000,8.574980
68,4,98304,19629766.000000,19.968431
68,4,147456,41324507.000000,28.024975
68,4,393216,136181598.000000,34.632771
68,4,786432,355067558.000000,45.149175
68,8,384,21034.000000,5.477604
68,8,1152,66186.000000,5.745312
68,8,4096,346828.000000,8.467480
68,8,12288,1013822.000000,8.250505
68,8,49152,9178902.000000,18.674524
68,8,73728,23830059.000000,32.321586
68,8,196608,66132749.000000,33.636856
68,8,393216,164020211.000000,41.712497
68,20,153,8452.000000,5.524183
68,20,460,25216.000000,5.481739
68,20,1638,99954.000000,6.102198
68,20,4915,356223.000000,7.247670
68,20,19660,2545125.000000,12.945702
68,20,29491,8785036.000000,29.788871
68,20,78643,19329392.000000,24.578655
68,20,157286,56151777.000000,35.700429
68,40,76,3834.000000,5.044737
68,40,230,12608.000000,5.481739
68,40,819,45666.000000,5.575824
68,40,2457,171571.000000,6.982947
68,40,9830,982859.000000,9.998566
68,40,14745,2966872.000000,20.121207
68,40,39321,8560916.000000,21.771867
68,40,78643,22715321.000000,28.884098
69,4,768,42058.000000,5.476302
69,4,2304,128212.000000,5.564757
69,4,8192,3871465.000000,47.259094
69,4,24576,6600505.000000,26.857524
69,4,98304,25735892.000000,26.179903
69,4,147456,40288646.000000,27.322487
69,4,393216,160973806.000000,40.937756
69,4,786432,340517819.000000,43.299080
69,8,384,20960.000000,5.458333
69,8,1152,67614.000000,5.869271
69,8,4096,279562.000000,6.825244
69,8,12288,1474526.000000,11.999723
69,8,49152,7517346.000000,15.294080
69,8,73728,19772926.000000,26.818747
69,8,196608,58335170.000000,29.670802
69,8,393216,152963098.000000,38.900527
69,20,153,8898.000000,5.815686
69,20,460,25590.000000,5.563043
69,20,1638,1349264.000000,82.372650
69,20,4915,427676.000000,8.701445
69,20,19660,2561823.000000,13.030636
69,20,29491,6515155.000000,22.092011
69,20,78643,28120996.000000,35.757786
69,20,157286,49060218.000000,31.191726
69,40,76,4182.000000,5.502632
69,40,230,78222.000000,34.009565
69,40,819,51230.000000,6.255189
69,40,2457,215375.000000,8.765771
69,40,9830,1118391.000000,11.377325
69,40,14745,2401905.000000,16.289624
69,40,39321,6652716.000000,16.918990
69,40,78643,23478501.000000,29.854534
70,4,768,42876.000000,5.582813
70,4,2304,2761408.000000,119.852778
70,4,8192,553146.000000,6.752271
70,4,24576,2675442.000000,10.886401
70,4,98304,17305012.000000,17.603569
70,4,147456,37189511.000000,25.220751
70,4,393216,155540387.000000,39.555966
70,4,786432,352137717.000000,44.776626
70,8,384,21076.000000,5.488542
70,8,1152,63458.000000,5.508507
70,8,4096,317323.000000,7.747144
70,8,12288,903133.000000,7.349715
70,8,49152,25896592.000000,52.686751
70,8,73728,18337611.000000,24.871977
70,8,196608,61049357.000000,31.051309
70,8,393216,158073122.000000,40.200074
70,20,153,8804.000000,5.754248
70,20,460,25466.000000,5.536087
70,20,1638,109506.000000,6.685348
70,20,4915,884888.000000,18.003825
70,20,19660,2292371.000000,11.660076
70,20,29491,3588323.000000,12.167519
70,20,78643,20660874.000000,26.271727
70,20,157286,62292681.000000,39.604721
70,40,76,4236.000000,5.573684
70,40,230,13358.000000,5.807826
70,40,819,188843.000000,23.057753
70,40,2457,4324835.000000,176.020961
70,40,9830,1069774.000000,10.882747
70,40,14745,5477438.000000,37.147765
70,40,39321,12828979.000000,32.626279
70,40,78643,21117302.000000,26.852106
71,4,768,38576.000000,5.022917
71,4,2304,128154.000000,5.562240
71,4,8192,533722.000000,6.515161
71,4,24576,3475752.000000,14.142871
71,4,98304,26324755.000000,26.778926
71,4,147456,41077441.000000,27.857423
71,4,393216,151773522.000000,38.598003
71,4,786432,347999031.000000,44.250365
71,8,384,21000.000000,5.468750
71,8,1152,64844.000000,5.628819
71,8,4096,262558.000000,6.410107
71,8,12288,1030311.000000,8.384692
71,8,49152,13245601.000000,26.948244
71,8,73728,18837677.000000,25.550235
71,8,196608,70808149.000000,36.014887
71,8,393216,156858203.000000,39.891104
71,20,153,8384.000000,5.479739
71,20,460,28064.000000,6.100870
71,20,1638,118416.000000,7.229304
71,20,4915,743875.000000,15.134791
71,20,19660,3501939.000000,17.812508
71,20,29491,10349226.000000,35.092828
71,20,78643,23238107.000000,29.548856
71,20,157286,49325919.000000,31.360654
71,40,76,4250.000000,5.592105
71,40,230,13220.000000,5.747826
71,40,819,117118.000000,14.300122
71,40,2457,205528.000000,8.364998
71,40,9830,1155391.000000,11.753723
71,40,14745,6359008.000000,43.126538
71,40,39321,7611550.000000,19.357468
71,40,78643,31832431.000000,40.477132
72,4,768,42570.000000,5.542969
72,4,2304,128886.000000,5.594010
72,4,8192,257377.000000,3.141809
72,4,24576,1673964.000000,6.811377
72,4,98304,21943140.000000,22.321716
72,4,147456,41335920.000000,28.032715
72,4,393216,154847169.000000,39.379671
72,4,786432,355611498.000000,45.218340
72,8,384,20992.000000,5.466667
72,8,1152,67194.000000,5.832813
72,8,4096,332088.000000,8.107617
