ID_PRUEBA,C,F,L,T_TOTAL,T_POR_ACCESO
20,20,4915,12288,381247.000000,7.756806
20,20,19660,49152,2332151.000000,11.862416
20,20,29491,73728,6434191.000000,21.817473
20,20,78643,196608,11469871.000000,14.584732
20,20,157286,393216,26235184.000000,16.679923
20,40,76,384,3870.000000,5.092105
20,40,230,1152,12662.000000,5.505217
20,40,819,4096,306857.000000,37.467277
20,40,2457,12288,221208.000000,9.003175
20,40,9830,49152,996148.000000,10.133754
20,40,14745,73728,1999724.000000,13.562048
20,40,39321,196608,4747292.000000,12.073172
20,40,78643,393216,24930814.000000,31.701250
21,4,768,384,38574.000000,5.022656
21,4,2304,1152,134156.000000,5.822743
21,4,8192,4096,489254.000000,5.972339
21,4,24576,12288,1966952.000000,8.003548
21,4,98304,49152,23138249.000000,23.537444
21,4,147456,73728,39420298.000000,26.733601
21,4,393216,196608,141858082.000000,36.076376
21,4,786432,393216,339090104.000000,43.117536
21,8,384,384,19774.000000,5.149479
21,8,1152,1152,75878.000000,6.586632
21,8,4096,4096,250573.000000,6.117505
21,8,12288,12288,962686.000000,7.834359
21,8,49152,49152,13307093.000000,27.073350
